SMILES,Validity
N#C#Cc1ccc(NC(=O)Nc2ccc(F)c(S)n2)cn1,invalid
COC(=O)NC(Cc1ccccc1O)c1ccc(C)cc1,valid
CCC(C)c1ccc(-c2cccnc2)c(C)c1,valid
CCCCN(C)CCC(=O)c1nc(NC(=O)NO)ccc1,valid
CN(CC)CNc1cccc(-c2ccnc(C(F)(F)(F)(F)(F)F)c2)c1.Cl,invalid
CN(C)Cc1nc(S)nnn1Cc1ccc(-c2ccco2)nc1,invalid
O=C(Nc1ccccn1)cccc1,invalid
CCCC(=O)Nc1ccc(S(=O)(=O)c(O)c(S(=O)(=O)NCC(=O)NC(=O)NC(=S)NC(=O)Nc2ccc(F)cc2)nn1)c1ccccc1,valid
OCCCNc1nc2cccnc2s1,valid
CCC(=O)Nc1ccccc1C(S)=CC(=O)Nc1ccc(C(N)=O)cc1,valid
O=C(NNC(C)C)c1ccccc1,valid
CCCC(NC(=O)NCC(NO)c1ccco1)c1ccccc1,valid
CCCCCC(=O)Nc1ncc(-c2ccc(F)cc2)nn1CC,invalid
CN(C)CCCc1ccc(OC)cc1C,valid
NCC(=O)NCc1ccccc1,valid
O=C(NO)c1cccc(B(O)O)c1,valid
Clc1ccccc1C(c1ccc(S(=O)(F)(=O)O)c(O)c1)o1cccc1,invalid
CN#Cc1nc2ccc(N)cc2n1-c1ccc(F)cc1,invalid
CCc1nc(-c2ccccc2)nnn1,valid
CCCCOCCS(=O)(O)CC(S)=O,valid
Oc1ccc(NS(=O)(=O)c2ccncc2)cc1,valid
CN1CCc2ccccc2N1,valid
Cc1cccc(N)c1CCCCNC(=O)Nc1ccccc1,valid
CC(=O)N(O)c1nncn1,invalid
CC(=O)NCCS(=O)(=O)c1ccc(-c2ccccc2)cn1,valid
O=C(S)Nc1ccccc1,valid
CCOc1ccc((C(=O)O)O)cc1,invalid
CNC(C)CCN,valid
CCC(C)=COCc1ccc(O)c(O)c1,valid
O=C(CNc1ccccc1)c1ccc(O)c(O)c1,valid
COc1ccc(C(=O)NC(=O)NC(=O)NC(c2cccc(F)F)c2)nc1=O,invalid
COc1ccc(OC)c(O)c1,valid
O=C(Oc1ccccc1)NO,valid
CC(C)SC(O)(P(=O)(O)(O)P(=O)(O)=O)O,valid
OC1Nc2cccn2Cc2ccnc2CCc2ccccc2O1,invalid
O=C(NNc1ccccc1)Nc1ccc(F)c(F)c1,valid
CC(N)=OC(P(c)NO)c1ccccc1,invalid
CC(c1ccccc1)N(C)C(F)F,valid
CC(C)(c1ccccc1)C(=O)Nc1nccs1,valid
COc1cc(C(F)C)nc(N)n2cnnc21,invalid
O=C(NN(CCO)(F)F)c1ccccc1,invalid
CCCCCCCCCNCNCc1ccccn1,valid
CCCCCCCCNc1nc2occc2nc1-c1ccccc1,valid
CN1C(=O)N(CC(=O)O)NCc1ccccc1,invalid
N#CCc1ccccc1C(O)P(=O)(O)O,valid
OCC(=O)c1ccco1,valid
OCc1ccc(-c2ccccc2)cc1,valid
CCCCOC(=O)NCc1ccc(N)cc1,valid
COC(=O)c1ccc2cc(N(CC)F)o2)nc1,invalid
CCCC(=O)NOCCCCCNCC(=O)NO,valid
COc1cccnc1C(=O)NC(=O)Nc1cccc(S(=O)(=O)NO)c1,valid
CCCCCCCc1nc2ccc(N)cc2n1Cc1ccccc1,valid
CCn1cc(NC(=O)Nc2ccc(C(F)(F)(F)(F)F)c2)cs1,invalid
CC(=O)NCc1nc(-c2ccccc2)no1,valid
CCC(NCC)(P(O)(O)(O)O)P(=O)(O)O,valid
C=CCCCCn1cncn1,valid
CCCCS(=O)(=O)NSCC(=O)Nc1ccc(Cl)cc1,valid
COC(=O)c1cc2ccccc2cc1O,valid
c2ccccc2c1=O,invalid
O=C(CCC(N)Nc1ccc(Cl)c(B(F))c1)C1CCCCCCCCCC1,valid
OP(O)(C)n1ccnc1,valid
CCC(=O)C(=O)OCC(=O)NO,valid
CCC(c1ccccc1)NO,valid
COC(=O)c1cc(-c2ccccn2)s1,invalid
CCCOC(=O)NCc1ccc(-c2cnc(C)s2)c(C)c1,valid
Nc1nc(-c2ccccc2)nnc1,valid
O=C(O)c1ccccc1C(O)P(=O)(O)O,valid
O=C(CCn2cncn2)c1-c1cccs1,invalid
CCOc1ccc(-c2ccccc2)cn1,valid
CC(N)=O)c1ccccc1N,invalid
CC(C)N(CO)CN(C)C)CCCCCCCCc1ccccc1,invalid
CNC(=O)c1nc2ccc(C)cc2N(C)OC)cc1C,invalid
CCOc1ccc(S(=O)(=O)NC(=O)O)cc1,valid
CN(C)CCCCN,valid
CS(=O)(=O)c1cc(-c2ccccc2)Cn2cnn2)o1,invalid
N#Cc1ccc(-c2cccc(F)c2)cc1,valid
COC(=O)N(C)CCCCCN,valid
CC(=O)Nc1ccc(F)cc1,valid
COc1ccc(NC(=O)O)cc1CO,valid
CCCCCC(C)CC(N)P(=O)(O)O,valid
CN(C)CONC(=O)NNC(=O)c1cccc(C=O)c1,valid
CCCCCN(C)CCc1cccc(O)c1,valid
COc1ccccc1C(=O)O,valid
CCCC(C)c1ccc(-c2cccc(S(=O)(=O)O)o2O)cc1C,invalid
CCc1ccc(O)c(-c2ccccn2)c(-c2ccccn2)c1,invalid
O=C(Nn1cnc(S)nc1CCCCO)CCC1=O,invalid
CCCCCC1CC=C(NNC(=O)SC2CCCCCCC1=O,invalid
COc1ccc(C(=O)NCC(=S)N=(N)=O)cc1,invalid
CC(N)=C(NNC(=O)Nc1scc(S)n2cccn2)cc1,invalid
OCc1cccnc1N,valid
NCCNc1nccnc1,valid
O=C(O)c1ccccc1,valid
O=C(Cc1ccc(O)c(O)c1)c1ccccc1,valid
COc1cc(C#N)ccc1CCSCc1ccccc1,valid
COc1ccc(NC(=O)CC(=O)NN(C)CC1(C)=O)O,invalid
CCCCCC1N(C)CCCCCCC1=C(N(C)F)F)C1=O,invalid
CN(C)CCCSc1nc2ccccc2s1,valid
CCc1ccc(C(=O)NC(=O)O)cc1,valid
CCCOC(=O)N(CCCCO)c1sccc1C(=O)O,valid
Nc1ccc(CO)cc12,invalid
CCc1cccc(NC(=O)c2cccc(C)c2)c1=O,invalid
Cn1cccc1-c1ccc(C(=O)N(C)O)cc1,valid
CCOC(=O)OCCc1ccc(Oc2ccccc2)cc1,valid
CCCCCCCCCC(N)=O,valid
CCC(=O)NCCc1ccccc1,valid
CCCCCCCCCCC(c1cccn(CN)n1)c1ccccc1,invalid
CC(=O)c1ccc(O)c(O)c1,valid
CC(=O)c1csc(-c2ccccc2)n1P(=O)(O)(O)O,invalid
Nc1sccc1C(C)C(O)P(=O)O,valid
CCc1ccc(NS(=O)(CC(=O)C(C)CCCNC(c2cc(C)(F)(F)(F)F)c(F)F)nc2)cn1,invalid
CC(C)c1ccc(CNc2ccc(C)c(C)c2)cc1,valid
CCC(P(=O)(O)O)O,valid
O=NNC(IO)c1ccc2ccccc2c1,valid
Cn1cc(-c2ccccc2)nn1,valid
CCC1=C(S)NC(C)N(O)C(F)(F)=O,invalid
S=C(NCc1ccccc1S)=O,invalid
CNC(=O)c1ccc(-c2ccccn2)o1,valid
Nc1nc(-c2ccc(OC)cc2)ncn1,valid
CC(c1nc2ccccc2H)ccc1C1=O,invalid
CCCN(C)CCCc1nc2cc(O)ccc2c(N)c1=O,invalid
CC(C)c1nccs1,valid
O=C(NCc1cccc2cnc(S(=O)(=O)O)o1)NN,invalid
CCN(C)C(S)N(C)OCCO,valid
COc1ccc(NC(=O)Nc2ccccc2)cc1C,valid
Oc1c2ccc(Cl)cc2n1-c1ccccc1C(-c2ccccc2)cn1,invalid
CCNCC(=O)c1ccc(C(=O)NS(=O)(=O)NO)cc1.Cl,valid
CCCc1cccc(O)c1C(O)P(=O)(=O)O,valid
C=CC1=C(N)C(c2ccccc2=)on2ccnc2)cn1,invalid
CN(CCCCN)C(=O)Nc1sccc1C,valid
CCC(N)=O,valid
CCC(N)c1ccc(-c2ccc(C)cc2)o1,valid
CC(C)CCCNC(=O)Nc1ccccc1C(=O)O,valid
Oc1ccc(C(=O)C(=O)NNO)cc1,valid
CCCCC(O)C(O)P(=O)(O)OCCP(=O)(O)OCP(=O)(O)O,valid
Cn1nncnc1CCCCCCN,invalid
CCCCCC(N)P(=O)(O)O,valid
CCC(=O)OCC(O)C(=O)NCc1ccc(SCC(=O)NO)cc1,valid
O=C(Cn1nco1)c1ccc(-c2ccco2)nc1,valid
O=C1SC1NC(=O)NCc1ccccc1,valid
O=C(NO)CCc1ccccc1,valid
O=c1cccc(O)c1,invalid
CC(=O)c1cccc(-c2ccc(Cl)cc2)c1,valid
O=NNC(CCc1ccco1)c1ccc(O)c(O)n1-c1ccccc1,invalid
COc1ccc(OCC)cc1,valid
CC(c1ccccc1)C(S)=O,valid
CCC(C)(C)CC(=O)NNC(N)F,valid
S=C(Sc1ccccc1)c1cccc(O)c1C,valid
CC)c1nc(NC(=O)Cc(O)c2ccccc2)cc1N,invalid
Cc1ccc(-c2ncc(C)o2)nn1-c1ccccc1,invalid
CNc1nc2cc(O)nc(O)c2s1,valid
NC1CCC(=O)NCS(=O)(=O)NCC1=OCC1=O,invalid
CN1CCCO1,valid
CN(CC)CCCc1cccc(O)c1C,valid
CCCCCNC(=O)NO,valid
O=C(NO)CCN(CO)C=Cc1ccccc1,valid
O=C(NN(Cc1ccccn1)c1ccc(S(=O)(S)Nc2ccc(F)c(F)c2)cn1)c1ccccc1N,valid
CN(C)N(C)CCNc1nc2c(Cl)cccc2n1-c1cc(Cl)c(C)cc1,valid
NCCCCCC1(N)=O,invalid
CCNC(=O)Nc1sccc1C(=O)NN,valid
CCCC(C)c1ccc(-c2ccc(C(F)(F)F)o2)n1Cc1ccccc1,valid
CCCCOCCc1cc(-c2ccccc2)nnn2ccnc12,invalid
O=C(O)c1ccccc1COc1ccc(F)cc1,valid
COc1ccc(NC(=O)n2cccc2)cc1,valid
O=C(NCCc1ccccc1O,invalid
CC(C)CNC(=O)NNCc1ccc(S(=O)(=O)O)cc1C(O)=O,valid
Nc1ncc2cc(Cl)ccc2c1,valid
CCC)(NCC(c1ccc(Cl)s1)n1ccnc1,invalid
OC(=O)c1ncccc1C(F)=O,valid
CN(C)CCNCC(=O)OCCP(=O)(O)O,valid
CCCC(O)c1cscc1C(=O)NCCc1ccc(=O)o1,invalid
NS(=O)(=O)c1ccccc1,valid
O=C(NO)c1ccccc1,valid
CC(=O)CSCc1ccncc1,valid
COC(=O)c1nnc(S(=O)(=O)N(C)C(C)C)n1c1ccccc1,valid
CCCN(C)CCNC(=O)NO,valid
O=C(Nc1ccccc1)NO,valid
S=C(NNC(=O)Nc1ccccc1)NCc1ccccc1,valid
O=C(NNNC(O)CCNS(=O)(=O)c1ccccc1)c1ccccc1,valid
COc1ccc(N(N)C(=O)NNC(=O)N2CCCCCCC2)n2ccccc12,invalid
CCCCCCC(=O)Nn1ccnn1Cc1cccc1,invalid
CCOC(=O)NC(Cn1ccnc1S)Nc1ccc(I)cc1,valid
COc1cnc(S)n(-c2ccccc2)o1,valid
CCCC(=O)NCC(c1ccc(S)nc1,invalid
CC(C)c1ccc(-c2ccccc2)oc1Cc1ncco1,invalid
O=C(NO)c1noc(S(=O)(=O)Nc2cc(N)c(Cl)c2)cc1OC,invalid
CC(=O)Nc1cccc(C(=O)NO)n2cccc21,invalid
NC(=O)c1nc2ccccc2c1SO,invalid
CNC(=O)Nc1cc(NC(=O)cccc2c(O)s2)cc1=O,invalid
CC(n1nccn1)C(S)=C(C)O,valid
Nc1ccccc1,valid
CN(C)COCC(=O)c1cccc(C(=O)NC(=O)O)c1,valid
CC(C)Cn1cccc1C(=O)Nc1ccc(C(F)(F)F)cc1,valid
CCC(c1ccccc1)C(N)=O,valid
O=C(Nc1cccc(N)c1Cl)Nc1cccc(=O)o1,valid
CCCCCC(=O)OCCCCC(O)C(=O)Nc1scc(-c2cc(C)cc2)nn1,invalid
CS(=O)(=O)c1oc2cc(cccc2)cc1,valid
CCCN(c1cccnc1)N(C)CS,valid
CN(C)c1cnc(CCCNCC(=O)NO)C(S)Nc2ncccc2C(=O)NN=C1=O,invalid
Oc1ccco1-c1ccc(NC(=O)Clc2ccccc2)cc1,invalid
CCN(C)CC(=O)O1Cc2cccc2Cl)ccc1,invalid
CC(N)=O,valid
CCc1ccc(O)c(O)c1,valid
CCCCCCC1(N(c2ccccc2)on2ccnc2)s1,invalid
OC1Cc2ccccc2=O)cc1,invalid
CCCC1(C)=C(S)N1=O,invalid
CCCNC1CC(S)=CSc2ccc(Cl)s2)cc1,invalid
CCCC(=O)NCC(S)N.Cl.O=C(O)c1ccccc1,valid
CCCCCCOc1ccc(NC(C)=O)o1,valid
CCCCCCOc1ccccc1C1Sc1ccc(S)nn1,invalid
O=C(c1cccc(Cl)c1)S,valid
CCOC(=O)c1ccc(-c2ccc(C)cc2)o1,valid
CN(C)CCS(=O)c1ccc(Nc2ccccc2)cc1C,valid
O=C(Nc1ccccc1)c1ccc(-c2ccnc(N)n2)cn1,valid
CCC(=O)NCCc1cccc(O)c1,valid
O=C(NNC(=O)c1ccccc1Cl)Nc1ccccc1,valid
O=C(NCc1cccc(O)c1)Cc1ccc(-c2ccccc2)cn1,valid
CC(=O)CC(O)N(Cc1ccccc1)C(O)P(=O)(O)O,valid
O=C(Nc1ccc(NC(=O)CCN=C(NO)CCCCO)Nc2ccc(CC)OCCCC2)o1,invalid
O=C1S(=O)(S)N=C(NN)Cl,invalid
O=C(NO)CCn1nc2ccccc2c1O,valid
Cc1cc(NC(=O)N(CCC(=O)N(Cc2ccccc2))n2cc(n2)co1)c1ccc(OC)c(I)c1O,invalid
COc1cc(C(=O)Nc2cccc(C)c2)nc2cccn2)cc1,invalid
Oc1nc2ccc(F)cc2cn1,valid
O=C(NOCCc1ccccc1)c1cccc(O)c1,valid
CC(C)(Cn1ccnc1)NCc1ccccc1,valid
CCCCOC(=O)Nn1cccn1,valid
Cc1ccccc1C(=O)Nc1cc(-c2ccccc2)c(N)cc2cn1C1c1ccccc1,invalid
NCCOOc1ccccc1N,valid
COc1cc(CNCc2ccc(C(F)(F)F)cc2)nc(O)n1C,invalid
CC(N)c1ccccc1C1=O,invalid
CCC(C)Cn1ncnn1,valid
Cn1cnc(C)c1CCO,valid
CN(C)CCN,valid
CCn1cnc(-c2ccc(C)o2)cn1C,valid
O=C(SC1Sc2ncc(F)nc2)nn1,valid
NC1CCCCCNC1=Cc1ccccc1N,valid
CCCCCNC(=O)NCc1ccc(-c2ccccn2)cc1,valid
CCCCOc1ccc(C(=O)NO)cc1,valid
CC(C)CCOC(C)c1ccc2ccccc2o1,invalid
O=C(c1ccccc1)c1cc(-c2cccnc2)onn1,invalid
CCCC(=O)NC(NF)NCc1ccc(O)cc1,valid
CC(=O)c1cc(S(=O)(=O)NCc2ccccc2C)c(S(=O)(=O)O)cc1,valid
CCCn1nc(S)nc1N,valid
CC(c1ncccc1)C(C)n1sccc1=O,valid
CCC(=O)Nc1cc(NS(=O)(=O)S)cs1,valid
CCC(c1nccs1)c1ccc(Cl)cc1,valid
CCCCCON(CC)Nc1nc2ccc(C)o2CCC2)s1,invalid
O=c1sc(-c2ccc(OC)cc2)cc1OC,invalid
CN(C)CCn1nccs1,invalid
CCCCCCOc1cc2ccccc2nc1N,valid
COC(=O)c1cc(O)c(P(=O)(O)O)c(C)o1,invalid
CCCCCCCCCCCCCCCCCNCc1nc(NO)nn1C,valid
CCCCNC(=O)NCc1cccc(O)c1,valid
Cn1cc(-c2ccc(S(=O)(=O)O)o2)nc1-c1ccccc1,valid
NC(c1ccc(CCO)cc1)C1CCCCO1,valid
COc1ccccc1C(C)=C(S)Cc1ccccn1,valid
O=C1CC(=O)C(OC2=CCO)CC2=CC2=CS)NO,invalid
Cl.Cl,valid
CN(C)CCc1cnc2ccncc2c1=O,invalid
CNC(=)NN)n1cncc1C,invalid
Nc1cccc(S(=O)(=O)NCCc2ccco2)cc1C,invalid
Cn1c(Nc2ccc(I)c(F)c2)nc1Nc1cccnc1,invalid
OCc1nc2cc(C)oc2Scncn12,invalid
CCCCCCCC(=O)N(CCO)C(=O)c1ccc(O)o1,valid
CCC(N)C(=O)Nc1ccc(C(=O)O)cc1C(O)C(=O)O,valid
Nc1ccc(NS(=O)(=O)c2ccccc2)nc1,valid
CCC(=O)O,valid
CCC1CSCC(=O)NO,invalid
CCC(SC(=O)c1cc(-c2ccc(C)cc2)Cn2ccccn2)cc1,invalid
COc1cccc(O)c1,valid
COc1ccc(NC(=O)CCc2cccnc2C)o1,valid
CC(c1ccccc1)C(=O)c1sccc1C(N)=O,valid
Oc1cc(-c2ccc(C)cc2Cl)oc2cccnc2n1C,invalid
CCC(C)(F)OCOCCOc1nc2cc(C)cc2C=O)o1,invalid
CC(=O)N(Cc1ccc(F)c(Cl)c1)N(C)CCN.Cl,valid
CC(=O)Nc1cn(Cc2cccnc2)ccn1)C,invalid
OC(Cn1cc(-c2ccc(F)c(F)c(F)c2)n1)NO,invalid
CCCOc1ccc(NC(=O)c2cccc(C)n2)cn1,valid
CCCCCCCNCC(c1ccccc1F)NO,valid
CCCNC(c1ccc(O)c(OC)c1)N(C)CCCSC1=C(O)C(O)C1=O,valid
CNc1nnc(S(=O)(=O)NO)cc1OC,valid
CNCCNCCCNCCN,valid
CCCCNc1nc2cc(S()=O)oc2ccccc2c1,invalid
COc1ccccc(Cc2cccn2)c1,invalid
O=C(NN(CCc1ccccc1)C(F)(F)F)(F)(F)F,invalid
CCCCOC(=O)Nc1nc(NC(=O)C(O)=O)ccc1O,valid
CN(C)Cn1cnc(N)n1SCC,invalid
CCCCN(C)CCCCCOCC(=O)CCCSC(=O)Nc1ccc(-c2ccco2)cn1,valid
COc1cccc(O)c1,valid
CCCCN1C(=O)O,invalid
CCCC(=O)NS(=O)(=O)c1c(-c2ccccc2)ncnn1)c1ccccc1,invalid
CCCCCCc1ccc(O)cc1,valid
CCCNC(=O)Nc1ccc(-c2ccccc2Cl)s1,valid
NC(=O)c1ccccc1C(=O)O,valid
CCCCCCC(C)(F)Cl,valid
CC(=O)OOCc1ccccc1C(C)=O,valid
CCC(=O)Nc1sccc1C(O)P(=O)(O)O,valid
CCCCCCCCCCCCCCCCCCCCCCC(O)=O,valid
CC(CC(=O)O)c1ccc(C(=O)NNC(=O)c2ccc(Cl)s2)cc1,valid
COc1ccc(-c2ccnc(N)n2)cn1C,invalid
CN(C)CCCNCC(=O)c1ccccc1C(F)(F)F)P(=O)O,invalid
CN(C)CC(P(=O)(O)OCP(=O)(O)O)OCP(=O)(O)OCc1ccccc1,valid
NCC(c1ccccc1)Nc1cccnc1,valid
CC(N)NC(=O)c1ccc(S(=O)(=O)NO)cc1,valid
OC1N=C(Nc2ccccc2)Cc2ccccc2Cl)cc1,invalid
CCC(C)c1cc(C)nc(O)c1,valid
CCCCCCC1=C(N)CCC(=O)N(Cc2ccc(F)cc2)cc1,valid
c1ccccc1CNCCNS,valid
S=C(NCCc1ccccc1,invalid
C=CCC(=O)Nc1ncccn1C,invalid
COc1ccccc1C(=O)N(Cc1ccc(-c2ccncn2)Cc2ccc(F)cc2)c1,invalid
CCCCCCCCCCCNCc1c(O)c(C)cc(CC(=O)NO)c1,valid
CCOCC(CO)CNC(=O)c1cccc(O)c1,valid
O=C(Nc1c(-c2cccc(F)(F)F)cc2)cn1,invalid
O=C(NN=C(Nc1ccccc1)C(-c2cccs2)nc1C(O)P(=O)(O)O,invalid
CN(C)CNC(=O)c1cc(Nc2ccc(F)co2)c(S(=O)N(CC)C)cc1,invalid
CCC(=O)NCc1ccccc1NC(C)C(C)S,valid
S=C(NCc1ccccc1)Cn1cccnc1,invalid
CC(C)(O)c1ccccc1C(O)P(=O)(O)O,valid
NS(=O)(=O)c1ccc(O)c(=O)cc1=O,invalid
Oc1cccc2c(O)c(O)cc12,invalid
Cn1nc(NC(=O)C2=O)sc21,invalid
CC(P(=O)(O)OCCCCC(=O)C(F)(P(=O)(O)O)P(=O)(O)O)P(=O)(O)P()O,invalid
CCCCCC(N)=O,valid
CCCCC(=O)Nc1ccc(O)c(O)c1,valid
CC(C)c1nc2c(C)ccc2s1,invalid
NC(=O)c1ncc(-c2ccccc2)cn1,valid
CCNC(=O)N(C#N)n1ccnc1C,valid
COC(=O)c1ccc(-c2cccc(O)c2)cn1,valid
CCCN(C)c1ccc(-c2ccccc2)cc1,valid
COC(=O)c1ccc(-c2cccs2)cc1.Cl,valid
CCCCC1(N)=O,invalid
CCCCCc1ccc(OC)cc1,valid
CC(N)=O,valid
OC(C)COCc1ccccc1,valid
CCCNC(=O)Nc1cc(S(=O)(=O)Nc2cc(C)ccc2O)ccc1F,valid
CN(C)CC(=O)NCc1ccc(-n2cnnc2)nnn1.Cl,invalid
S=C(Nc1sccc1Cl)NO,valid
Cc1nc2ccc(NC(=O)NO)o2CCCCCCCC2=O)O1,invalid
CCNC(c1ccccc1)C(F)(F)(F)(F)F)n1cccn1,invalid
O=C1SC=C(c2ccccc2Cl)cc1)C1CCC1,invalid
CN(C)CCn1ccnc1C,valid
O=C(NCc1cccc(-c2ccccc2)cn1)c1ccccc1,invalid
OCc1ccc(-c2ccccc2)nnc1,invalid
Oc1nc2ncc(N)c2c1,valid
S=C(Nc1ccccc1C)c1ccccc1C1=O,invalid
CCCCCOC(=O)NCc1ccc(O)c(C#N)n1,valid
O=C(Nc1ccccc1)NO,valid
CCCCCCCCCC(S)P(=O)(O)O,valid
CC1S(=O)(S)=O(=O)O,invalid
CN(C)c1cccc(OC)c1,valid
O=C(NC1CCCCOCC2=CC(O)OC2NCC2=CC2=O)O,invalid
CN(C)COCC(=O)O,valid
Cn1cc(S(=O)(=O)C(C)NO)cc1,valid
CC(c1cccnc1)Nc1ccc(CN2CCCCCCCO)cc2c1=O,valid
O=C(O)c1ccco1,valid
COc1ccccc1CC()=O,invalid
CCCC(=O)Nc1nc(NC(=O)N2CCCCCCC2)c(N)c2c(O)ccc2Cl)o1,invalid
Nc1cccc2ccccc2c1,invalid
CCCC(=O)Nc1ccc(B(O)(F)F)cc1,invalid
CCCCOCOc1ccccc1C(=O)Nc1cccc(-c2cccnn2)o1,invalid
CCCCNC(=O)O,valid
O=C(NN=C(NO)c1ccc(Cl)s1)c1ccc(-c2cccn2)o1,invalid
COc1ccc(NC(=O)NO)cc1CC,valid
Nc1cccc2ccccc12,valid
CCC(c1ccccc1)NC(S)=Cc1ccccc1,valid
COc1cccc(C(=O)NC(=O)NC(=O)O)c1,valid
OCc1ccccc1Cl,valid
CCCCCCC1=CC(=O)N=C(C(F)(F)(F)F)F)CCC(F)(F)F)cc1,invalid
CCCC(=O)N(Cc1cccnc1)N(CC(N)=O)Nc1ccc(Cl)o1,valid
CCN(C)CCCCN,valid
CCCCCCCCCCCCCCCCCCC(=O)OCC(P()(O)(F)O)O,invalid
OC1=C(NO)P(=O)(O)OCC.Cl,invalid
CCCNc1ccccc1C(=O)O1CCCCC2CCCCC2)S1,invalid
OC(S)NC(c1ccccc1)C(O)P(=O)(O)O,valid
CCN(C)CC(P(=O)(O)P(=O)(O)O)SCc1ccccc1C(=O)NCC(N)C(P(=O)(O)O)O,valid
O=C(O)c1ccccc1S,valid
CC(SCC(N)=O)C(=O)c1ccccc1N,valid
CCCOC(=O)C(c1ccccc1)C(F)O,valid
Oc1c(Cl)cc(OC)cc2cccc12,valid
CC(C)CCNC(c1cccc(Cl)c1)N(C)CO,valid
c1ccc(S(=O)(O)Nc2ccc(C#N)cc2)cn1,valid
CC(C)(C)C(=O)Nc1ncco1,valid
Oc1ccc(-c2cccn2)cn1,invalid
CCCC(N)=O,valid
CCCCCCc1cccc(O)c1,valid
CCCCCCCCCCCc1oc2scnc2nc1C,invalid
COc1cc(-c2cccc(OC)c2)onn1-c1ccccc1,invalid
Oc1ccccc1NC(C)CCNS(=O)(=O)c1cccc(O)c1,valid
CCCC1=O,invalid
CCCCNCC(=O)NCCc1nc2cc(C)oc2OCcccc2c1=O,invalid
CCCC(C)CCCNS(=O)(=O)c1ccccc1N,valid
CC1=O,invalid
CCCC(C)CCC(F)F,valid
O=C(NO)c1ccc(-c2cccn2)o1=O,invalid
O=C(NCc1ccccc1)C(=O)O,valid
Cn2ccnc2COCO1=O,invalid
CN(C)c1ccc(-c2ncc(C)O)o2)cc1,invalid
CC(C)(c1ccc(-c2ccccc2)nnn1)c1ccccc1,invalid
NC(=O)c1ccccc1C,valid
Nc1ccccc1NS(=O)(=O)c1ccc(Cl)cc1,valid
CCCN(C)c1ccccc1C#N,valid
CN(C)CC(c1ccccc1)C(S)=C=C(=O)NC(F)F,invalid
CCCc1ccc(-c2ccccn2)cs1,invalid
CN)c1ccccc1C(N)=O,invalid
CNn1nc2cc(C)ccc2O)cc1,invalid
c1ccccc1-c1nnc(-c2ccc(C(F)(F)(F)(F)F)n2)cc1,invalid
COc1ccccc1C(=O)NCC(C)CSC(=O)(C)OCO,invalid
OCc1ccc(-c2cccs2)nc1-c1ccccc1,valid
CCCCCCCOCc1ccc(O)c(O)c1C,valid
CN(C)CCCCCCOOCc1cc(O)ccc1,valid
CCCCCCCNS(=O)(O)=CS(=O)(O)C(P(=O)(O)O)O,valid
OSc1ncccc1CCCSCN=C(N)=N,invalid
CCCOC(=O)O,valid
CCOc1ccccc1C(N)=O,valid
CCC(P(=O)(O)O,invalid
Cn1cncc1Nc1cccn1CCOO,valid
CCOCC(=O)NCc1ccc(-c2ccc(C)o2)cc1,valid
O=C1OCC=C(NCc2ccccc2)cc1,valid
CS(=O)(=O)c1ccccc1S,valid
CNCCC(O)CC(N)=O)c1cc(-c2ccc(OC)c(F)c2)ccc1,invalid
CCCc1ccc(-c2ccc(O)c(O)o2)cc1Cc1ccccc1,invalid
CCCCCC(N)=O,valid
CC(O)C(=O)c1ccc(-c2cccs2)cc1,valid
Cc1cccc(NC(=O)O)c1,valid
N#CCOCc1ccc(B(O)(F)(F)(F))n1,invalid
O=C(P(O)(O)OCc1ccc(O)c(O)c1)C(O)P(=O)(O)O,valid
CCC(N)=O,valid
O=C(NNC(=O)Nc1ccccc1Cl)NNC(=O)O,valid
COc1ccccc1C(=O)NC(O)CSc1ccccc1,valid
COc1ccccc1C=CC(NCc1cccc(F)c1,invalid
NCCN(CC)Cc1ccccc1,valid
Cc1cc(S(=O)(=O)Nc2ccccc2)c(O)n2ccnc2)cn1,invalid
CC(N)(F)(F)P(=O)(O)OCP(=O)(O)(O)S(=O)(N=O)c1ccc(I)cc1,invalid
CCCONC(=O)c1ccccc1C(=O)c1ccc(C(F)(F)F)cc1,valid
CN(C)CCn1cc(-c2ccccc2)c(O)c1=O,invalid
CCC(N)C(C)CCC(=O)Nc1ccc(-c2ccccc2)nn1,valid
NC(=O)Nc1cccc(-c2ccccc2)c1,valid
O=C(Nc1ccccc1)NC(=O)O,valid
Nc1nc2ccccc2cc(N)c1,invalid
N#Cc1nc2ccccc2s1,valid
CCCCCNCC(c1ccc(-c2cccs2)cc1)N(C)C(C)F,valid
O=C(O)c1ccc2ccccc2c1C,valid
CCOC(=O)NNC(=O)NC(O)N=C(O)c1ccc(Cl)o1,valid
Oc1ccc(C(OC)OC)cc1,valid
Nc1ncc(S(=O)(=O)Nc2cccc(C(F)(F)(F)F)n2)cn1,invalid
CN(C)(F)F)F,invalid
Oc1ccc(-c2ccccc2C)s1,valid
COc1ccccc1C(N)P(=O)O,valid
N#Cc1ccccc1-c1ccc(CNCC(=O)NO)cc1,valid
COc1nccn(S(=O)(=O)NO)c1Cl,invalid
CN(F)COCC(O)C(=O)c1ccco1,valid
O=C(Nc1nccs1)c1ccccc1,valid
CC1(O)(CO)c2ccc(N)cc2C#N)nc1,invalid
CC(=O)c1ccc(N(CCC)(P(=O)(O)O)F)cc1F,invalid
